item_id,doctor_id,specialty,rate,label,bucket,neg_score,neg_score_kw,neg_score_rate,neg_hits,pos_score,pos_score_kw,pos_score_rate,pos_hits,has_service_term,has_service_neg_cue,n_words,n_chars,text_label,text_for_tfidf,label_human,label_human_note,rater_id,label_llm,llm_confidence,llm_rationale_short,src_row_id,label_human_int,label_weak,weak_confidence,weak_reason,label_final
sent_005557,223843,متخصص و جراح کلیه مجاری ادراری و تناسلی - ارولوژیست,5.0,1,mixed,1.8,1.8,0.0,long_wait,3.4,2.5,0.9,strong_positive,1,0,6,29,عالی بودن فقط خیلی معطلی داشت,معطلی,,,,,,,31471,,0,0.45,default_neu,
sent_005558,112554,جراح ارتوپد (جراحی استخوان تعویض مفاصل، آرتروسکوپی و ستون فقرات) - تعویض زانو و رباط صلیبی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,21,برای مریض وقت نمیزاره,مریض وقت نمیزاره,,,,,,,6813,,0,0.45,default_neu,
sent_005559,125029,متخصص زنان و زایمان,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,12,69,مشکل زنانه داشتم بیمارستان شریعتی برای جراحی نامه دادن ولی قبول نکردن,مشکل زنانه داشتم بیمارستان شریعتی جراحی نامه قبول نکردن,,,,,,,14425,,0,0.75,informational,0.0
sent_005560,105471,فوق تخصص کلیه و مجاری ادراری کودکان و نوجوانان,5.0,1,service_neg,3.2,3.2,0.0,long_wait|money,1.9,1.0,0.9,kind,1,1,132,680,سلام حدودا سال 78 دخترم دچار بیماری کلیه شد در بیمارستان طبی کودکان با ایشون آشنا شدیم وبقیه درمان دخترم مطب ایشون انجام دادیم والحمدلله به لطف پروردگار وکمک های دلسوزانه آقای دکتر دخترم از خطر دیالیز نجات پیدا کرد وکاملا بهبود ی پیدا کردند ایشون پزشکی بسیار مجرب وکار دان هستنند انسانی شریف دلسوز ومتعهد نسبت به بیمار شون هستند ان شاالله خدا سلامتی وطول عمر با عزت به ایشون بده از مهم ترین خاطره ای که از ایشون دارم ایکه یک روزی که حال دخترم بد بود من وهمسرم به شدت آشفته ونگران بودیم ما رو به آرامش دعوت کرد و گفتند هر موقع از شب که جواب آزمایشات آماده شد حتی اگر نیمه شب درب منزل به من برسونید که درمان به تاخیر نیفته از خدا برای خودشون وخانوادشون سلامتی وعاقبت بخیری آرزو دارم,سلام حدودا سال 78 دخترم بیماری کلیه بیمارستان طبی کودکان ایشون آشنا شدیم وبقیه درمان دخترم مطب ایشون انجام دادیم والحمدلله لطف پروردگار وکمک‌های دلسوزانه دکتر دخترم دیالیز نجات وکاملا بهبود‌ی ایشون پزشکی مجرب وکار دان هستنند انسانی شریف دلسوز ومتعهد بیمار شون ان شاالله خدا سلامتی وطول عمر عزت ایشون بده مهم‌ترین خاطره‌ای ایشون دارم ایکه روزی دخترم بد وهمسرم شدت آشفته ونگران بودیم آرامش دعوت گفتند موقع شب جواب آزمایشات آماده_شد نیمه‌شب درب منزل برسونید درمان تاخیر نیفته خدا خودشون وخانوادشون سلامتی وعاقبت بخیری آرزو دارم,,,,,,,1891,,-1,0.7,neg_service,-1.0
sent_005561,3216,جراح و متخصص استخوان و مفاصل (ارتوپد),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,11,48,مشکل درد زانو دارم و به تازگی درمان را شروع کردم,مشکل درد زانو دارم تازگی درمان,,,,,,,58637,,0,0.45,default_neu,
sent_005562,341741,متخصص زنان و زایمان و نازایی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,2,6,مطب کی,مطب کی,,,,,,,66231,,0,0.75,informational,0.0
sent_005563,201487,متخصص پوست و مو و زیبایی و لیزر,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,30,ریزش مو و فعلا نتیجه خوب نبوده,ریزش مو فعلا نتیجه نبوده,,,,,,,24979,,0,0.45,default_neu,
sent_005564,285437,متخصص زنان و زایمان و نازایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,6,34,باردارم تحت نظرشونم دکتر خوبی هستن,باردارم نظرشونم دکتر هستن,,,,,,,47856,,0,0.45,default_neu,
sent_005565,299975,متخصص جراحی کلیه و مجاری ادراری ( اورولوژی ),2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,9,50,ویزیتشون که ماشاالله 420 تومن من شخصا بهبود نیافتم,ویزیتشون ماشاالله 420 تومن شخصا بهبود نیافتم,,,,,,,50680,,0,0.45,default_neu,
sent_005567,238544,متخصص ارتوپدی فلوشیپ جراحی زانو,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,11,48,پدرم برای زانو پیششون رفتن و پی ار پی انجام دادن,پدرم زانو پیششون رفتن ار انجام,,,,,,,36623,,0,0.45,default_neu,
sent_005568,188603,متخصص مغز و اعصاب (نورولوژی),5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,6,28,مشکل اعصاب و بسیار راضی هستم,مشکل اعصاب راضی هستم,,,,,,,22351,,0,0.45,default_neu,
sent_005569,255219,متخصص زنان زایمان و نازایی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,9,45,سلام جلسه اولم بود دکتر خوبی بود راهنمایی کرد,سلام جلسه اولم دکتر راهنمایی,,,,,,,41712,,0,0.45,default_neu,
sent_005570,287780,فلوشیپ جراحی سر و گردن,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,28,جراحی زیبایی بینی انجام دادم,جراحی زیبایی بینی انجام دادم,,,,,,,48518,,0,0.75,informational,0.0
sent_005571,219108,متخصص جراحی کلیه مجاری ادراری (ارولوژی),5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,3,16,عالی بهترین هستن,هستن,,,,,,,29025,,1,0.8999999999999999,pos_kw,1.0
sent_005572,278593,جراح و متخصص گوش و حلق و بینی,5.0,1,random,0.0,0.0,0.0,,1.9,1.0,0.9,kind,0,0,6,27,یک جلسه رفتم مهربان و دلسور,جلسه رفتم مهربان دلسور,,,,,,,46099,,0,0.45,default_neu,
sent_005573,198397,متخصص پوست و مو ( درماتولوژی ),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,6,27,پوست سرم شوره داشت برطرف شد,پوست سرم شوره برطرف,,,,,,,24088,,0,0.45,default_neu,
sent_005574,125029,متخصص زنان و زایمان,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,20,عفونت داشتم برطرف شد,عفونت داشتم برطرف,,,,,,,14472,,0,0.45,default_neu,
sent_005575,280846,متخصص جراحی کلیه و مجاری ادراری و تناسلی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,16,فعلاازمایش نوشته,فعلاازمایش نوشته,,,,,,,46610,,0,0.75,informational,0.0
sent_005576,282680,متخصص پوست و مو و زیبایی و لیزر,5.0,1,random,0.0,0.0,0.0,,2.7,1.8,0.9,improved,0,0,21,105,ریزش موی شدید داشتم که ایشان دارو ومزوتراپی کردند و خوب شدم خیلی دکتر خوبی هستند و اخلاق بسیار خوبی دارند,ریزش موی شدید داشتم دارو ومزوتراپی شدم دکتر اخلاق,,,,,,,46868,,1,0.816,pos_kw,1.0
sent_005577,227381,متخصص جراحی مغز و اعصاب و ستون فقرات,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,16,78,سلام با پارگی دیسک رفتم مطب و جراحی شدم خیلی راضی هستم براشون آرزوی سلامت دارم,سلام پارگی دیسک رفتم مطب جراحی شدم راضی هستم براشون آرزوی سلامت دارم,,,,,,,32571,,0,0.75,informational,0.0
sent_005578,219108,متخصص جراحی کلیه مجاری ادراری (ارولوژی),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,32,هنوز ابتدای کاره خوش برخورد هستن,ابتدای کاره خوش‌برخورد هستن,,,,,,,29014,,0,0.45,default_neu,
sent_005579,201072,فلوشیپ جراحی ستون فقرات,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,7,33,دیسک کمر عمل کردم بسیار عالی بوده,دیسک کمر عمل,,,,,,,24774,,1,0.8999999999999999,pos_kw,1.0
sent_005580,286398,متخصص مغز و اعصاب و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,13,مشکل بی خوابی,مشکل خوابی,,,,,,,48204,,0,0.75,informational,0.0
sent_005581,321209,متخصص ارتوپدی,5.0,1,random,0.0,0.0,0.0,,1.9,1.0,0.9,kind,0,0,27,132,ایشان پزشکی بسیار صبور و مهربان و مهارت زیادی در کار خود دارند من ازشون خیلی راضی هستم و زیر نظر ایشون در مان شدم پارگی مینیسک داشتم,پزشکی صبور مهربان مهارت کار ازشون راضی هستم ایشون در‌مان شدم پارگی مینیسک داشتم,,,,,,,58194,,0,0.45,default_neu,
sent_005582,301848,متخصص ارتوپدی ( جراحی استخوان و مفاصل ),5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,4,21,فعلا میخوام ویزیت بشم,فعلا میخوام ویزیت بشم,,,,,,,51043,,0,0.45,default_neu,
sent_005584,283515,ارتوپدی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,10,اولین جلسه,جلسه,,,,,,,47311,,0,0.75,informational,0.0
sent_005585,217774,متخصص جراحی استخوان و مفاصل ارتوپدی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,24,دیسک گردن تحت درمان هستم,دیسک گردن درمان هستم,,,,,,,28480,,0,0.45,default_neu,
sent_005586,311068,متخصص ارتوپدی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,6,33,سیاتیک داشتم ودر ادامه درمان هستم,سیاتیک داشتم ودر ادامه درمان هستم,,,,,,,54428,,0,0.45,default_neu,
sent_005587,128621,متخصص مغز و اعصاب و ستون فقرات,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,6,29,مشکل تشنج درمان با قرص دپاکین,مشکل تشنج درمان قرص دپاکین,,,,,,,17692,,0,0.45,default_neu,
sent_005588,304855,متخصص پوست ، مو ، زیبایی و لیزر,5.0,1,mid_neg,1.8,1.8,0.0,long_wait,0.9,0.0,0.9,,1,0,19,97,اگر زمان ناهار وقت داشته باشین بیچاره این دو ساعت منتظر باید بمونید چون خانم دکتر یواش غذا میخورن,زمان ناهار وقت باشین بیچاره ساعت منتظر بمونید خانم دکتر یواش غذا میخورن,,,,,,,52701,,-1,0.816,neg_kw,-1.0
sent_005589,286398,متخصص مغز و اعصاب و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,9,دکتر آروم,دکتر آروم,,,,,,,48019,,0,0.75,informational,0.0
sent_005590,231746,فلوشیپ تعویض مفاصل و ارتروسکوپی هیپ و زانو,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,33,تشخیص خوبی دارن و دکتر مجربی هستن,تشخیص دارن دکتر مجربی هستن,,,,,,,33942,,0,0.45,default_neu,
sent_005591,115870,جراح کلیه مجاری ادراری پروستات و ناباروری,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,3,19,یک بار ویزیت شده ام,یک‌بار ویزیت شده‌ام,,,,,,,10308,,0,0.45,default_neu,
sent_005592,323009,متخصص پوست ، مو و زیبایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,25,برداشتن اسکین تگ روی صورت,برداشتن اسکین تگ صورت,,,,,,,59801,,0,0.45,default_neu,
sent_005593,110507,جراح و متخصص زنان و زایمان و نازایی,2.5,0,topup_pref,1.6,0.0,1.6,,1.0,1.0,0.0,kind,0,0,5,22,خیلی با حوصله و مهربان,حوصله مهربان,,,,,,,5947,,0,0.45,default_neu,
sent_005594,238168,متخصص پوست ، مو و لیزر,5.0,1,high_pos,0.0,0.0,0.0,,4.4,3.5,0.9,strong_positive|kind,0,0,26,132,سلام من بابت لیکن پلان پوستی مراجعه کردم و با تشخیص تجویز و تزریق موضعی عالی توسط خانم دکتر دوست داشتنی وصبور الهی شکر رو بهبود هستم,سلام بابت لیکن پلان پوستی مراجعه تشخیص تجویز تزریق موضعی توسط خانم دکتر دوست‌داشتنی وصبور الهی شکر بهبود هستم,,,,,,,36251,,1,0.95,pos_kw,1.0
sent_005595,330440,متخصص پوست و مو,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,7,35,ناخنم قارچی شد خیلی عالی درمان کردن,ناخنم قارچی درمان,,,,,,,63224,,1,0.8999999999999999,pos_kw,1.0
sent_005596,106162,متخصص زنان و زایمان,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,45,219,من از طریق تجربیات دوستان خانم دکتر رو پیدا کردم و اگر سایت خوب نوبت نبود واقعا نمیدونم چطور میتونستم این دکتر نازنین رو بشناسم تحت درمان نازایی هستم و ایشالا با لطف خدا و دست شفابخش دکتر فارغ پور منم به مراد دلم می رسم,طریق تجربیات دوستان خانم دکتر سایت نوبت نبود واقعا نمیدونم چطور میتونستم دکتر نازنین بشناسم درمان نازایی هستم ایشالا لطف خدا دست شفابخش دکتر فارغ پور منم مراد دلم می‌رسم,,,,,,,2660,,0,0.45,default_neu,
sent_005598,104548,فوق تخصص مغز و اعصاب کودکان ، استاد دانشگاه,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,21,دکتر خونسرد و خوش بین,دکتر خونسرد خوش‌بین,,,,,,,1607,,0,0.45,default_neu,
sent_005599,290205,متخصص بیماری های مغز و اعصاب,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,23,جدا بزنم به لوزه افتاده,جدا بزنم لوزه افتاده,,,,,,,49169,,0,0.45,default_neu,
sent_005600,235783,فلوشیپ جراحی شانه و آرنج,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,11,58,دو بار prpانجام دادم و دارو مصرف کردم هنوز نتیجه ای نگرفتم,prpانجام دادم دارو مصرف نتیجه‌ای نگرفتم,,,,,,,34891,,0,0.45,default_neu,
sent_005601,239005,جراح استخوان و مفاصل و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,8,37,دست درد داشتم ولی کاملا خوب نشدم هنوز,دست درد داشتم نشدم,,,,,,,37010,,0,0.45,default_neu,
sent_005602,235199,متخصص جراحی زنان و زایمان و نازایی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,13,73,من زایمانم رو پیش ایشون انجام دادم خیلی پزشک مهربون و مسئولیت پذیری هستند,زایمانم ایشون انجام دادم پزشک مهربون مسئولیت‌پذیری,,,,,,,34758,,0,0.45,default_neu,
sent_005603,214346,جراح و متخصص زنان و زایمان - فلوشیپ نازایی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,5,25,برای بارداری تحت نظر هستم,بارداری هستم,,,,,,,28170,,0,0.45,default_neu,
sent_005604,106337,جراح و متخصص زنان و زایمان و نازایی.دارای بورد تخصصی - لاپاروسکپی,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,0,0,6,25,خوب بود فقط خیلی گرون هست,گرون هست,,,,,,,2899,,-1,0.768,neg_kw,-1.0
sent_005605,201072,فلوشیپ جراحی ستون فقرات,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,4,20,سلام هنوز ویزیت نشدم,سلام ویزیت نشدم,,,,,,,24920,,0,0.45,default_neu,
sent_005606,250487,جراح و متخصص ارتوپدی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,4,18,عوض کردن مفصل زانو,عوض مفصل زانو,,,,,,,40388,,0,0.45,default_neu,
sent_005607,186837,متخصص زنان و زایمان - فلوشیپ نازایی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,23,فعلا در حال پیگیری هستم,فعلا پیگیری هستم,,,,,,,22133,,0,0.45,default_neu,
sent_005608,326283,متخصص جراحی مغز و اعصاب ، فلوشیپ نورواینترونشن,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,4,22,مادرم مریض ایشان هستند,مادرم مریض,,,,,,,61915,,0,0.45,default_neu,
sent_005610,116621,فلوشیپ انکولوژی زنان ، لاپاروسکوپی و کولپوسکوپی,5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,34,168,من از حسن رفتار و برخورد خانم دکتر و مجموعه همکارنشون راضی هستم و امیدوارم بعد از معاینه حتما یکی دو دقیقه بیماران را ویزیت کنند و شنونده حرفاشون باشند در کل عالی هستند,حسن رفتار برخورد خانم دکتر مجموعه همکارنشون راضی هستم امیدوارم معاینه حتما دقیقه بیماران ویزیت شنونده حرفاشون,,,,,,,11070,,1,0.8999999999999999,pos_kw,1.0
sent_005611,305849,متخصص پوست و مو و زیبایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,21,هنوز در حال معالجه ام,معالجه‌ام,,,,,,,53014,,0,0.45,default_neu,
sent_005612,241599,متخصص جراحی کلیه و مجاری ادراری ( اورولوژی),2.5,0,rate_neg,1.6,0.0,1.6,,1.8,1.8,0.0,improved,0,0,6,29,اونموقع خوب شدم و مجدد برگشته,اونموقع شدم مجدد برگشته,,,,,,,38297,,1,0.816,pos_kw,1.0
sent_005613,125913,متخصص پوست و مو و زیبایی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,19,اصلا دکتر خوبی نیست,اصلا دکتر نیست,,,,,,,15054,,0,0.45,default_neu,
sent_005614,318816,متخصص گوش حلق بینی ، فلوشیپ جراحی گوش,5.0,1,high_neg,2.2,2.2,0.0,misdiagnosis,0.9,0.0,0.9,,0,0,39,209,من دچار بیماری ویروسی مونونوکلئوز در گلو شدم به چندین پزشک مراجعه کردم اما بیماری را تشخیص ندادند و داروی اشتباه تجویز کردند خانم دکتر زند با وزیت آنلاین بیماری بنده را تشخیص دادند دکتر بسیار با تجربه ای هستند,بیماری ویروسی مونونوکلئوز گلو شدم چندین پزشک مراجعه بیماری تشخیص ندادند داروی اشتباه تجویز خانم دکتر زند وزیت آنلاین بیماری بنده تشخیص دکتر تجربه‌ای,,,,,,,56339,,-1,0.864,neg_kw,-1.0
sent_005615,314053,فلوشیپ جراحی بیماری های گوش و کاشت حلزون شنوایی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,15,75,خوب بودن ولی انگار خیلی عجله داشتن و نمیزاشتن کامل بیمار مشکلش رو توضیح بده,انگار عجله نمیزاشتن بیمار مشکلش توضیح بده,,,,,,,54950,,0,0.45,default_neu,
sent_005616,311068,متخصص ارتوپدی,5.0,1,topup_pref,0.0,0.0,0.0,,2.7,1.8,0.9,improved,1,0,12,53,آرنج دست چپم مدتها درد داشت و با یک بار ویزیت خوب شدم,آرنج دست چپم مدتها درد یک‌بار ویزیت شدم,,,,,,,54367,,1,0.816,pos_kw,1.0
sent_005617,217774,متخصص جراحی استخوان و مفاصل ارتوپدی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,3,17,عالیی بهترین دکتر,عالیی دکتر,,,,,,,28440,,1,0.8999999999999999,pos_kw,1.0
sent_005618,114729,جراح و متخصص زنان ، زایمان,5.0,1,service_neg,0.0,0.0,0.0,,3.2,2.3,0.9,thanks|kind,1,1,65,321,به شدت دکتر صبور و قابل اعتماد با اینکه من نزدیک 3 سال درگیر یک بیماری ای بودم که اصلا وجود نداشت و پزشکای دیگه برای اینکه بیشتر ویزیت کنند نزدیک 10 سری قرص و دارو به من دادند ایشون با یه ازمایش ثابت کردند من اضلا بیماری ای ندارم و فقط باید لایف استایلمو بهتر کنم خدا خیرشون بده واقعا به بیمار به چشم بیزینس نگاه نمی کنند,شدت دکتر صبور قابل‌اعتماد سال درگیر بیماری‌ای بودم اصلا نداشت پزشکای دیگه ویزیت 10 سری قرص دارو ایشون یه ازمایش ثابت اضلا بیماری‌ای ندارم لایف استایلمو خدا خیرشون بده واقعا بیمار چشم بیزینس نگاه نمی‌کنند,,,,,,,9351,,1,0.8759999999999999,pos_kw,1.0
sent_005619,112554,جراح ارتوپد (جراحی استخوان تعویض مفاصل، آرتروسکوپی و ستون فقرات) - تعویض زانو و رباط صلیبی,5.0,1,mixed,1.8,1.8,0.0,long_wait,4.4,3.5,0.9,strong_positive|kind,1,1,33,153,پدر من را ویزیت کردند البته ما جراحی نکردیم به انتخاب خودمان خیلی با حوصله تخصص دقیق خیلی وقتشون به موقع هست بدون معطلی منشی با حوصله و در کل همه چی عالی,پدر ویزیت جراحی نکردیم انتخاب خودمان حوصله تخصص دقیق وقتشون موقع هست بدون معطلی منشی حوصله چی,,,,,,,6975,,0,0.45,default_neu,
sent_005621,100332,متخصص ارتوپدی - تعویض مفصل,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,10,درحد متوسط,درحد متوسط,,,,,,,247,,0,0.75,informational,0.0
sent_005622,106705,متخصص مغز و اعصاب و ستون فقرات,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,56,266,سلام من حدود هشت سال هست مریض دکتر هستم ونتیجه ای بسیار عالی گرفتم حملات شدید پانیکی داشتم به طوری که روزی 3 الی 4 بار تجربه مردن را احساس می کردم به لطف دکتر با تشخیص درست وبا دارهای درست الان در حال قطع کردن داروها هستم وحدودی 3 سالی هست که هیچ حمله را تجربه نکردم,سلام هشت سال هست مریض دکتر هستم ونتیجه‌ای گرفتم حملات شدید پانیکی داشتم طوری روزی الی تجربه مردن احساس می‌کردم لطف دکتر تشخیص درست وبا دارهای درست الان قطع داروها هستم وحدودی سالی هست حمله تجربه نکردم,,,,,,,3197,,1,0.8999999999999999,pos_kw,1.0
sent_005623,287780,فلوشیپ جراحی سر و گردن,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,6,27,تازه ویزیت شدم و نظری ندارم,تازه ویزیت شدم نظری ندارم,,,,,,,48513,,0,0.45,default_neu,
sent_005624,304855,متخصص پوست ، مو ، زیبایی و لیزر,5.0,1,topup_pref,0.0,0.0,0.0,,2.7,1.8,0.9,improved,1,0,7,34,ویزیت شدم خیلی خوب بود نتیجه گرفتم,ویزیت شدم نتیجه گرفتم,,,,,,,52708,,1,0.816,pos_kw,1.0
sent_005625,263948,متخصص و جراح زنان و زایمان و نازایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,17,45,ولخثحثح 2 حمثج 3 ح 4 خ 4 اعا 5 ا 4 اا 4 ا 4 ا,ولخثحثح حمثج اعا اا,,,,,,,43842,,0,0.45,default_neu,
sent_005626,173666,جراح و متخصص زنان و زایمان و نازایی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,8,35,خیلی دکتر خوبی هستن من که راضی هستم,دکتر هستن راضی هستم,,,,,,,20977,,0,0.45,default_neu,
sent_005627,320000,متخصص گوش و حلق و بینی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,18,لوزه پسرم عمل کردن,لوزه پسرم عمل,,,,,,,57379,,0,0.75,informational,0.0
sent_005628,201072,فلوشیپ جراحی ستون فقرات,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,21,کارم را ناتمام گذاشتم,کارم ناتمام گذاشتم,,,,,,,24723,,0,0.45,default_neu,
sent_005629,320173,جراح و متخصص گوش ، حلق و بینی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,5,27,عمل جا انداختن استخوان بینی,عمل انداختن استخوان بینی,,,,,,,57447,,0,0.75,informational,0.0
sent_005630,312646,فلوشیپ جراحی لگن و زانو و متخصص ارتوپدی,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,5,24,دکتر خوبی بودن ویزیت شدم,دکتر ویزیت شدم,,,,,,,54763,,0,0.45,default_neu,
sent_005631,240236,فلوشیپ جراحی درونبین کلیه، مجاری ادراری و تناسلی (اندویورولوژی),5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,10,47,دکتری بسیار با خلاق و انرژی مثبت خدا حفظشون کنه,دکتری خلاق انرژی مثبت خدا حفظشون کنه,,,,,,,37887,,0,0.45,default_neu,
sent_005632,250114,جراح کلیه، مجاری ادراری، تناسلی و پروستات ، اورولوژی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,13,Hpv تحت درمان,Hpv درمان,,,,,,,40115,,0,0.75,informational,0.0
sent_005633,256556,متخصص جراحی کلیه، مجاری ادراری (اورولوژی),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,18,مشکل نارسایی کلیوی,مشکل نارسایی کلیوی,,,,,,,42261,,0,0.75,informational,0.0
sent_005634,179929,فلوشیپ جراحی آرتروسکوپی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,19,درد شانه تشخیص درست,درد شانه تشخیص درست,,,,,,,21260,,0,0.45,default_neu,
sent_005635,256556,متخصص جراحی کلیه، مجاری ادراری (اورولوژی),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,14,عمل جراحی کلیه,عمل جراحی کلیه,,,,,,,42233,,0,0.75,informational,0.0
sent_005636,238052,متخصص ارتوپدی - جراح استخوان و مفاصل و ستون فقرات,5.0,1,mixed,1.4,1.4,0.0,money,3.4,2.5,0.9,strong_positive,0,0,21,127,بهترین دکتر خوش اخلاق با تجربه خوش رفتار وقت شناس برای بیمارش احترام قائل من ازجناب دکتر خیلی راضی هستم به دیگران پشنهاد می کنم,دکتر خوش‌اخلاق تجربه خوش‌رفتار وقت‌شناس بیمارش احترام قائل ازجناب دکتر راضی هستم پشنهاد,,,,,,,36016,,0,0.45,default_neu,
sent_005637,318816,متخصص گوش حلق بینی ، فلوشیپ جراحی گوش,2.5,0,high_neg,3.0,1.4,1.6,money,0.0,0.0,0.0,,1,0,26,127,از نظرم تو این شرایط اقتصادی منصفانه نیست 750 حق ویزیت 1500 هزینه جا انداختن مایع گوش و نهایتا عدم بهبودی در حفط تعادل و سرگیجه,نظرم شرایط اقتصادی منصفانه نیست 750 حق ویزیت 1500 هزینه انداختن مایع گوش نهایتا بهبودی حفط تعادل سرگیجه,,,,,,,56299,,-1,0.95,neg_kw,-1.0
sent_005638,105599,فلوشیپ جراحی ستون فقرات,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,11,61,بسیار دکتر خوب وبا صبر وحوصله هستند وتشخیص ایشان عالی می باشد,دکتر وبا صبر وحوصله وتشخیص,,,,,,,1988,,1,0.8999999999999999,pos_kw,1.0
sent_005639,130762,متخصص جراحی کلیه ، مجاری ادراری و تناسلی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,24,مشکل کبد کمی بهبود داشتم,مشکل کبد بهبود داشتم,,,,,,,19283,,0,0.45,default_neu,
