item_id,doctor_id,specialty,rate,label,bucket,neg_score,neg_score_kw,neg_score_rate,neg_hits,pos_score,pos_score_kw,pos_score_rate,pos_hits,has_service_term,has_service_neg_cue,n_words,n_chars,text_label,text_for_tfidf,label_human,label_human_note,rater_id,label_llm,llm_confidence,llm_rationale_short,src_row_id,label_human_int,is_gold,label_weak,weak_confidence,weak_reason,label_final
sent_005842,254264,جراح استخوان و مفاصل ، ارتوپد,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,2,8,عالی هسن,هسن,,,,,,,41418,1,0,1,0.87,pos_kw,1.0
sent_003696,127452,متخصص مغز و اعصاب و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,20,84,دکتر خوب و دلسوز صدا در سر و گوش فعلا نتیجه ی نگرفتم در حال مصرف دارو هستم تا دو ماه,دکتر دلسوز صدا سر گوش فعلا نتیجه‌ی نگرفتم مصرف دارو هستم ماه,,,,,,,16546,1,0,1,0.87,pos_kw,1.0
sent_006614,276299,متخصص مغز و اعصاب,5.0,1,random,0.0,0.0,0.0,,2.5,1.6,0.9,skilled,0,0,4,19,پزشک حاذق بسیار خوب,پزشک حاذق,,,,,,,45102,1,0,1,0.85,pos_kw,1.0
sent_006707,241599,متخصص جراحی کلیه و مجاری ادراری ( اورولوژی),5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,2,8,خیلی علی,علی,,,,,,,38273,0,0,0,0.94,informational,0.0
sent_005637,318816,متخصص گوش حلق بینی ، فلوشیپ جراحی گوش,2.5,0,high_neg,3.0,1.4,1.6,money,0.0,0.0,0.0,,1,0,26,127,از نظرم تو این شرایط اقتصادی منصفانه نیست 750 حق ویزیت 1500 هزینه جا انداختن مایع گوش و نهایتا عدم بهبودی در حفط تعادل و سرگیجه,نظرم شرایط اقتصادی منصفانه نیست 750 حق ویزیت 1500 هزینه انداختن مایع گوش نهایتا بهبودی حفط تعادل سرگیجه,,,,,,,56299,-1,0,-1,0.78,neg_kw,-1.0
sent_002969,219073,فلوشیب زانو و آسیبهای ورزشی شانه و زانو,5.0,1,mixed,1.8,1.8,0.0,long_wait,3.4,2.5,0.9,strong_positive,1,0,17,91,واقعا حرفه ای بهترین در ایران دکتر سرشون خیلی شلوغ اما تو ویزیت واقعا وقت میزارن برای بیمار,واقعا حرفه‌ای ایران دکتر سرشون شلوغ ویزیت واقعا وقت میزارن بیمار,,,,,,,28737,0,0,0,0.85,mixed_service,0.0
sent_006816,199002,جراح و متخصص زنان زایمان و نازایی,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,1,0,25,126,بسیار برخورد خوبی با بیمار دارند و وقت میذارند در ضمن در قبال هزینه های جراحی هم شنیدم که بسیار منصف و با وجدان برخورد می کنند,برخورد بیمار وقت میذارند قبال هزینه‌های جراحی شنیدم منصف وجدان برخورد,,,,,,,24318,-1,0,-1,0.78,neg_kw,-1.0
sent_003093,250071,متخصص و جراح ارتوپدی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,13,اشیل پا داشتم,اشیل پا داشتم,,,,,,,40053,0,0,0,0.94,informational,0.0
sent_004261,113371,متخصص پوست ، مو و زیبایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,11,مشکلم حل شد,مشکلم,,,,,,,7976,0,0,0,0.94,informational,0.0
sent_003336,107871,متخصص ارتوپدی - تعویض مفصل زانو,5.0,1,topup_pref,0.0,0.0,0.0,,5.0,4.1,0.9,strong_positive|skilled,1,0,12,66,دکتر عالی باشخصیت وار نظر تشخیص عالی هستن ومنشی حاذق ومهربونی دارن,دکتر باشخصیت وار تشخیص هستن ومنشی حاذق ومهربونی دارن,,,,,,,3746,1,0,1,0.95,pos_strong,1.0
sent_005657,179929,فلوشیپ جراحی آرتروسکوپی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,10,48,دکتر خوبی هستن فقط گزینه اولشون تزریق و عمل هستش,دکتر هستن گزینه اولشون تزریق عمل هستش,,,,,,,21360,1,0,1,0.78,pos_kw,1.0
sent_005849,128089,فلوشیپ پریناتولوژی - طب مادر و جنین,5.0,1,topup_pref,0.0,0.0,0.0,,1.9,1.0,0.9,kind,1,0,48,237,سلام ایشون علم و اطلاعات خیلی خوب و کاملی دارند همه سوال های من رو با دقت گوش کردند و کامل ترین جواب ها رو بهم دادند واقعا آرامش گرفتم وقتی که ایشون مسایل رو برام توضیح دادند و به نظرم با ویزیت ایشون انگار چند تا مقاله و کتاب مطالعه کردم,سلام ایشون علم اطلاعات کاملی سوال‌های دقت گوش کامل‌ترین جواب‌ها بهم واقعا آرامش گرفتم وقتی‌که ایشون مسایل برام توضیح نظرم ویزیت ایشون انگار مقاله کتاب مطالعه,,,,,,,17331,1,0,1,0.8300000000000001,pos_kw,1.0
sent_002943,293689,متخصص زنان و زایمان و زیبایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,9,نظری ندار,نظری ندار,,,,,,,49807,0,0,0,0.94,informational,0.0
sent_003499,341725,متخصص پوست و مو (درماتولوژی),5.0,1,high_pos,0.0,0.0,0.0,,4.4,3.5,0.9,strong_positive|kind,0,0,23,112,عالی بود راضی بودم برای رزاسه مراجعه کردم و قرمزی صورتم دستشون درد نکنه خانم دکتر عالی و با تجربه و مهربان هستند,راضی بودم رزاسه مراجعه قرمزی صورتم دستشون درد نکنه خانم دکتر تجربه مهربان,,,,,,,66196,1,0,1,0.95,pos_strong,1.0
sent_001897,276299,متخصص مغز و اعصاب,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,8,هوب بودن,هوب,,,,,,,45135,0,0,0,0.94,informational,0.0
sent_006532,125415,متخصص پوست و مو ، لیزر,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,5,26,خیلی دکتر خوب وکارشون عالی,دکتر وکارشون,,,,,,,14813,1,0,1,0.95,pos_strong,1.0
sent_000564,179929,فلوشیپ جراحی آرتروسکوپی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,9,41,عمل رابط ای سی ال و مینیسک میترال و لترال,عمل رابط‌ای ال مینیسک میترال لترال,,,,,,,21385,0,0,0,0.94,informational,0.0
sent_004925,341725,متخصص پوست و مو (درماتولوژی),5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,9,39,عالی بود با یک ویزیت عفونت لبم برطرف شد,ویزیت عفونت لبم برطرف,,,,,,,66172,1,0,1,0.87,pos_kw,1.0
sent_004103,236556,متخصص پوست ، مو ، لیزر و زیبایی,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,3,15,اولین باره نوبت,نوبت,,,,,,,35466,0,0,0,0.94,informational,0.0
sent_001622,242266,فلوشیپ پیوند کلیه ، عضو تیم تخصصی درمان ناباروری,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,13,افتادگی مثانه,افتادگی مثانه,,,,,,,39061,0,0,0,0.94,informational,0.0
sent_003094,238538,متخصص پوست و مو,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,9,49,حساسیت پوستی این نوبتم برای تحویل جواب آزمایش هست,حساسیت پوستی نوبتم تحویل جواب آزمایش هست,,,,,,,36488,0,0,0,0.94,informational,0.0
sent_001642,314185,جراح و متخصص گوش و حلق و بینی,2.5,0,rate_neg,1.6,0.0,1.6,,1.0,1.0,0.0,kind,0,0,5,23,دکتر خوب و خوش برخوردیه,دکتر خوش برخوردیه,,,,,,,55261,1,0,1,0.95,pos_strong,1.0
sent_004652,198397,متخصص پوست و مو ( درماتولوژی ),5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,2,8,عاالی با,عاالی,,,,,,,24083,0,0,0,0.94,informational,0.0
sent_000460,323009,متخصص پوست ، مو و زیبایی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,15,برای مشکل میخچه,مشکل میخچه,,,,,,,59731,0,0,0,0.94,informational,0.0
sent_000297,305849,متخصص پوست و مو و زیبایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,12,فعلا که خوبع,فعلا خوبع,,,,,,,52973,0,0,0,0.94,informational,0.0
sent_006578,305568,فلوشیپ ارتوپدی و جراحی ستون فقرات,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,3,13,تنگی کانل دست,تنگی کانل دست,,,,,,,52939,0,0,0,0.94,informational,0.0
sent_001828,104548,فوق تخصص مغز و اعصاب کودکان ، استاد دانشگاه,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,15,زیادتوضیح نمیده,زیادتوضیح نمیده,,,,,,,1488,0,0,0,0.94,informational,0.0
sent_000507,127839,متخصص و جراح زنان و زایمان ، نازایی - دارای بورد تخصصی,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,1,0,30,143,من مدتی هست بیمار ایشون هستم خیلی مسلط و با سواد هستن و برای مریضا وقت میذارن اصلا برای بیمار هزینه تراشی نمی کنن و خیلی منصف هستن من که عاشقشم,مدتی هست بیمار ایشون هستم مسلط سواد هستن مریضا وقت میذارن اصلا بیمار هزینه تراشی نمی‌کنن منصف هستن عاشقشم,,,,,,,16715,-1,0,-1,0.95,neg_kw,-1.0
sent_004193,250487,جراح و متخصص ارتوپدی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,14,نکروز ران دارم,نکروز ران دارم,,,,,,,40356,0,0,0,0.94,informational,0.0
sent_002659,103130,فلوشیپ جراحی دست,2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,8,42,جراحی کردم اما هنوز نتیجه نگرفتم از لرستان,جراحی نتیجه نگرفتم لرستان,,,,,,,1023,0,0,0,0.94,informational,0.0
sent_001943,250071,متخصص و جراح ارتوپدی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,13,توصیه نمی کنم,توصیه نمی‌کنم,,,,,,,40087,-1,0,-1,0.88,neg_kw,-1.0
sent_000988,324444,متخصص مغز و اعصاب و ستون فقرات,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,4,15,1 ساعت معطل شدم,ساعت معطل شدم,,,,,,,60615,-1,0,-1,0.78,neg_kw,-1.0
sent_000810,110102,متخصص ارتوپدی ( جراح استخوان و مفاصل ),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,14,عمل پروتز زانو,عمل پروتز زانو,,,,,,,5175,0,0,0,0.94,informational,0.0
sent_004863,221983,متخصص ارتوپدی . فلوشیپ جراحی شانه و آرنج,5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,34,214,با سلام خدمت دکتربزرگواربنده اعزامی ازبیمارستان نفت اهوازبه بیمارستان نفت تهران وپارگی تاندون کتف دارم وسوال که کردم بهترین دکترفقط دکترامیری هستن جناب آقای دکترامیری من دردشدیدی دارم می کشم چرانوبت عمل برام 28 زدن,سلام خدمت دکتربزرگواربنده اعزامی ازبیمارستان نفت اهوازبه بیمارستان نفت تهران وپارگی تاندون کتف دارم وسوال دکترفقط دکترامیری هستن جناب دکترامیری دردشدیدی دارم می‌کشم چرانوبت عمل برام 28 زدن,,,,,,,30457,1,0,1,0.87,pos_kw,1.0
sent_000849,191069,متخصص جراحی مغز و اعصاب,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,3,13,جراهی سر وکمر,جراهی سر وکمر,,,,,,,22851,0,0,0,0.94,informational,0.0
sent_006988,125415,متخصص پوست و مو ، لیزر,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,2,10,عالیه بودش,عالیه بودش,,,,,,,14625,1,0,1,0.87,pos_kw,1.0
sent_000381,108484,جراح و متخصص مغز و اعصاب و ستون فقرات,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,7,یسک کمر,یسک کمر,,,,,,,3955,0,0,0,0.94,informational,0.0
sent_003396,337428,متخصص ارتوپدی,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,2,8,مطب شلوغ,مطب شلوغ,,,,,,,65574,-1,0,-1,0.78,neg_kw,-1.0
sent_007861,130762,متخصص جراحی کلیه ، مجاری ادراری و تناسلی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,8,بیضه است,بیضه,,,,,,,19220,0,0,0,0.94,informational,0.0
sent_007919,292515,متخصص پوست و مو,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,16,آزمایش دادم فعلا,آزمایش دادم فعلا,,,,,,,49594,0,0,0,0.94,informational,0.0
sent_003600,276299,متخصص مغز و اعصاب,5.0,1,mixed,1.8,1.8,0.0,long_wait,3.4,2.5,0.9,strong_positive,1,0,14,66,عالی فقط برای بیمار یه کم وقت کم میزاره اونم تقصیر نداره سرش شلوغه,بیمار یه وقت میزاره اونم تقصیر نداره سرش شلوغه,,,,,,,45052,1,0,1,0.71,pos_kw,1.0
sent_003842,186837,متخصص زنان و زایمان - فلوشیپ نازایی,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,3,14,خیلی شلوغ اصلا,شلوغ اصلا,,,,,,,22297,-1,0,-1,0.78,neg_kw,-1.0
sent_002469,325425,متخصص اورولوژی ، فلوشیپ سرطان های دستگاه ادراری و تناسلی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,31,درخواست معاینه بعدازعمل پروستات,درخواست معاینه بعدازعمل پروستات,,,,,,,61035,0,0,0,0.94,informational,0.0
sent_006115,239751,متخصص جراحی کلیه و مجاری ادراری,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,9,40,پروستات فعلا تصمیم بر این شد که عمل نکنن,پروستات فعلا تصمیم عمل نکنن,,,,,,,37364,0,0,0,0.94,informational,0.0
sent_000890,186837,متخصص زنان و زایمان - فلوشیپ نازایی,5.0,1,mixed,1.8,1.8,0.0,long_wait,3.4,2.5,0.9,strong_positive,1,0,16,73,ساعتی که وقت گرفتم تا ساعت ویزیت 2 ساعت معطلی داشتم ولی نظر دکتر عالی بود,ساعتی وقت گرفتم ساعت ویزیت ساعت معطلی داشتم دکتر,,,,,,,22136,1,0,1,0.71,pos_kw,1.0
sent_003144,330675,متخصص پوست ، مو ، زیبایی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,12,مشکل پوست سر,مشکل پوست سر,,,,,,,63340,0,0,0,0.94,informational,0.0
sent_005772,115698,"جراح مغز و اعصاب , ستون فقرات , لیزر دیسک ,آندوسکوپ مغز و قاعده جمجمه",2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,12,درجال معالجه,درجال معالجه,,,,,,,10070,0,0,0,0.94,informational,0.0
sent_006108,235783,فلوشیپ جراحی شانه و آرنج,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,12,59,سرشان شلوغ است و در زمان ویزیت وقت کمی برای بیمار می گذارند,سرشان شلوغ زمان ویزیت وقت بیمار می‌گذارند,,,,,,,35031,-1,0,-1,0.78,neg_kw,-1.0
sent_005042,129353,فلوشیپ نازایی,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,29,141,سلام فعلا دوبار توسط ایشون ویزیت شدم بار اول داروهاشون اثر بخش بود برای عفونت و بار دوم برام آزمایش و سونو نوشتن که باید جوابش رو ببرم پیششون,سلام فعلا دوبار توسط ایشون ویزیت شدم داروهاشون عفونت برام آزمایش سونو نوشتن جوابش ببرم پیششون,,,,,,,17886,0,0,0,0.94,informational,0.0
sent_003836,297689,فلوشیپ جراحی زانو ، متخصص و جراح ارتوپدی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,13,زانو تحت درما,زانو درما,,,,,,,50314,0,0,0,0.94,informational,0.0
sent_001618,173496,متخصص زنان و زایمان,5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,16,87,بهترین و امنترین پزشک زنانی که پیششون ویزیت شدم حتما به همه خانمهای جوان پیشنهاد می کنم,امنترین پزشک زنانی پیششون ویزیت شدم حتما خانمهای جوان پیشنهاد,,,,,,,20677,1,0,1,0.87,pos_kw,1.0
sent_000641,108782,جراح و متخصص زنان، زایمان,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,3,16,خیلی سرشون شلوغه,سرشون شلوغه,,,,,,,4253,-1,0,-1,0.78,neg_kw,-1.0
sent_004923,197927,فلوشیپ جراحی ستون فقرات,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,6,29,جراحی داشتم و کاملا راضی هستم,جراحی داشتم راضی هستم,,,,,,,23871,0,0,0,0.94,informational,0.0
sent_003727,278895,متخصص جراحی کلیه و مجاری ادراری,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,4,21,رفتار عالی و محترمانه,رفتار محترمانه,,,,,,,46142,1,0,1,0.95,pos_strong,1.0
sent_005494,131196,متخصص زنان و زایمان,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,11,کنترل باردا,کنترل باردا,,,,,,,19711,0,0,0,0.94,informational,0.0
sent_006032,230140,فلوشیپ کلیه و مجاری ادراری تناسلی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,18,دقیق معاینه نمیکنن,دقیق معاینه نمیکنن,,,,,,,33475,0,0,0,0.94,informational,0.0
sent_004325,201487,متخصص پوست و مو و زیبایی و لیزر,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,3,15,پوستی عالی بودن,پوستی,,,,,,,24977,1,0,1,0.87,pos_kw,1.0
sent_002442,299975,متخصص جراحی کلیه و مجاری ادراری ( اورولوژی ),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,15,هزینش زیاد میشه,هزینش میشه,,,,,,,50666,0,0,0,0.94,informational,0.0
sent_002772,285331,متخصص ارتوپدی و جراح استخوان,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,17,بهبودی خاصی ندیدم,بهبودی خاصی ندیدم,,,,,,,47742,0,0,0,0.94,informational,0.0
sent_004157,315119,متخصص مغز و اعصاب و ستون فقرات,5.0,1,high_pos,0.0,0.0,0.0,,3.5,2.6,0.9,skilled|kind,0,0,17,78,بسیار با حوصله و کاربلد کاملا مشکلم برطرف شد مشکل در در ناحیه کمر و ستون فقرات,حوصله کاربلد مشکلم برطرف مشکل ناحیه کمر ستون فقرات,,,,,,,55729,1,0,1,0.8799999999999999,pos_kw,1.0
sent_004245,107871,متخصص ارتوپدی - تعویض مفصل زانو,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,2,11,اولین ویزیت,ویزیت,,,,,,,3764,0,0,0,0.94,informational,0.0
sent_000401,323550,متخصص مغز و اعصاب و فلوشیپ نورواینترونشن,2.5,0,service_neg,1.6,0.0,1.6,,1.0,1.0,0.0,kind,1,0,32,141,خیلی دکتر خوبی هستن خوش اخلاق و با تجربه و با حوصله فقط یه سری ما دیر رسیدیم منشی شون داد و بیداد کردن ایشونم طرف اونو گرفتن و یکم بحث مون شد,دکتر هستن خوش‌اخلاق تجربه حوصله یه سری دیر رسیدیم منشی شون بیداد ایشونم اونو گرفتن یکم بحث مون,,,,,,,60300,1,0,1,0.9239999999999999,pos_strong,1.0
sent_001288,110507,جراح و متخصص زنان و زایمان و نازایی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,4,23,چکاپ دوره ای بسیار عالی,چکاپ دوره‌ای,,,,,,,5939,1,0,1,0.87,pos_kw,1.0
sent_006181,115698,"جراح مغز و اعصاب , ستون فقرات , لیزر دیسک ,آندوسکوپ مغز و قاعده جمجمه",2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,10,52,سلام عمل دیسک داشتم تازه بخیه کشیدم وموفقیت امیز بود,سلام عمل دیسک داشتم تازه بخیه کشیدم وموفقیت امیز,,,,,,,10062,0,0,0,0.94,informational,0.0
sent_001854,331935,متخصص ارتوپدی,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,23,112,سلام چهارشنبه هفته پیش ویزیت شدم برای گرفتگی کمر یک ربع معطل شدم دارو تجویز کردن قرار شد دو هفته دیگه مراجعه کنم,سلام چهارشنبه هفته ویزیت شدم گرفتگی کمر ربع معطل شدم دارو تجویز قرار هفته دیگه مراجعه,,,,,,,64218,-1,0,-1,0.78,neg_kw,-1.0
sent_003824,223561,متخصص پوست ، مو و لیزر,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,14,71,لیزر جوانسازی برای من انجام دادند از نتیجه راضی هستم خیلی هم منصف هستند,لیزر جوانسازی انجام نتیجه راضی هستم منصف,,,,,,,30949,-1,0,-1,0.78,neg_kw,-1.0
sent_001508,173666,جراح و متخصص زنان و زایمان و نازایی,2.5,0,high_neg,3.8,2.2,1.6,misdiagnosis,0.0,0.0,0.0,,0,0,44,223,مشکل خونریزی داشتم ایشان به من متفورمین دادند من معترض بودم که ایشان دوز دارو را فقط زیاد دادند از ایشان هیچ خسارتی نمی خواهم چون دکتر دیگر هم برای من این قرص را نوشتند ایشان هیچ ایرادی ندارند و من اشتباه کردم معذرت می خوام,مشکل خونریزی داشتم متفورمین معترض بودم دوز دارو خسارتی نمی‌خواهم دکتر قرص نوشتند ایرادی اشتباه معذرت می‌خوام,,,,,,,20941,-1,0,-1,0.86,neg_kw,-1.0
sent_000717,314053,فلوشیپ جراحی بیماری های گوش و کاشت حلزون شنوایی,5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,42,208,من برای سرگیجه مراجعه کردم خییلی راضی بودم رفتار و نوع ویزیت خیلی عالی بود قبلا پیش دکتر دیگه ای رفته بودم تشخیص منییر داده بود که پیش ایشون رفتم آزمایش برام نوشتن و گفتن مشکلم منییر نیست و نیاز به دارو نداره,سرگیجه مراجعه خییلی راضی بودم رفتار ویزیت قبلا دکتر دیگه‌ای رفته_بودم تشخیص منییر داده_بود ایشون رفتم آزمایش برام نوشتن گفتن مشکلم منییر نیست دارو نداره,,,,,,,55134,1,0,1,0.87,pos_kw,1.0
sent_006038,114729,جراح و متخصص زنان ، زایمان,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,20,110,سلام بابت اقدام به بارداری مراجعه کردم فعلا یک جلسه رفتم برخوردشون عالی بود و برای بیماراشون وقت کافی میگذاشتن,سلام بابت اقدام بارداری مراجعه فعلا جلسه رفتم برخوردشون بیماراشون وقت میگذاشتن,,,,,,,9367,1,0,1,0.87,pos_kw,1.0
sent_007889,106705,متخصص مغز و اعصاب و ستون فقرات,5.0,1,high_pos,0.0,0.0,0.0,,3.5,2.6,0.9,skilled|kind,0,0,23,121,دکتر بهنام جبه داری انسان به تمام معنا پزشک ماهر بسیار نازنین بسیار مهربان بسیار سخاوتمند دکتر بهنام جبه داری عشق فقط عشق,دکتر بهنام جبه داری انسان معنا پزشک ماهر نازنین مهربان سخاوتمند دکتر بهنام جبه داری عشق عشق,,,,,,,3139,1,0,1,0.8799999999999999,pos_kw,1.0
sent_003032,180889,فلوشیپ جراحی درون بین کلیه و مجاری ادراری (اندویورولوژی),5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,2,9,کلیه خوبم,کلیه خوبم,,,,,,,21613,0,0,0,0.94,informational,0.0
sent_005547,282277,فلوشیپ ناباروری و آی وی اف,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,11,51,پزشک بسیار دقیق هستن و مشاوره بسیار عالی به من دادن,پزشک دقیق هستن مشاوره,,,,,,,46728,1,0,1,0.87,pos_kw,1.0
sent_003127,227568,فلوشیپ جراحی بینی و سینوس,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,8,42,عمل بینی عمل بینی بدون کوچکترین مشکل تنفسی,عمل بینی عمل بینی بدون کوچکترین مشکل تنفسی,,,,,,,32665,0,0,0,0.94,informational,0.0
sent_002237,105831,متخصص گوش حلق بینی حنجره و جراحی سر و گردن,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,33,برای عمل گوش به ایشان مراجعه کردم,عمل گوش مراجعه,,,,,,,2497,0,0,0,0.94,informational,0.0
sent_004140,341725,متخصص پوست و مو (درماتولوژی),5.0,1,mixed,2.0,2.0,0.0,no_improve,2.7,1.8,0.9,improved,0,0,23,118,برای درمان ویتیلیگو مراجعه کردم قبلش پیش 10 تا دکتر رفته بودم اما نتیجه نگرفتم 2 ماه از داروهاشون استفاده کردم خوب شدم,درمان ویتیلیگو مراجعه قبلش 10 دکتر رفته_بودم نتیجه نگرفتم ماه داروهاشون استفاده شدم,,,,,,,66195,1,0,1,0.89,pos_kw,1.0
sent_001549,100246,متخصص پوست ، مو و زیبایی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,12,53,عالی بود ولی وقت برای صحبت و گفتن مشکل به بیمار نمیده,وقت صحبت گفتن مشکل بیمار نمیده,,,,,,,64,1,0,1,0.87,pos_kw,1.0
sent_001302,180186,فلوشیپ ناباروری,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,4,19,خیلی خانم دکتر خوبی,خانم دکتر,,,,,,,21471,1,0,1,0.78,pos_kw,1.0
sent_004592,110161,متخصص جراحی استخوان و مفاصل(ارتوپد),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,8,36,من قبلا عمل کردم ولی بازم پارکی دارم,قبلا عمل بازم پارکی دارم,,,,,,,5508,0,0,0,0.94,informational,0.0
sent_006462,208985,متخصص ارتوپدی ، فلوشیپ جراحی زانو,2.5,0,topup_pref,1.6,0.0,1.6,,1.8,1.8,0.0,improved,0,0,4,21,کمردرد دآشتم خوب شدمم,کمردرد دآشتم شدمم,,,,,,,26051,1,0,1,0.89,pos_kw,1.0
sent_006187,208985,متخصص ارتوپدی ، فلوشیپ جراحی زانو,5.0,1,topup_pref,0.0,0.0,0.0,,4.4,3.5,0.9,strong_positive|kind,1,0,17,77,سلام دکتر عالی و با حوصله ای هستند و با اولین ویزیت و دارو پا دردم خیلی بهتره,سلام دکتر حوصله‌ای ویزیت دارو پا دردم بهتره,,,,,,,26297,1,0,1,0.95,pos_strong,1.0
sent_004236,114331,متخصص مغز و اعصاب و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,13,سر درد میگرنی,سر درد میگرنی,,,,,,,9074,0,0,0,0.94,informational,0.0
