doctor_id,comments_used,doc_token_len_est,top_terms,top_terms_scored
100246,122,455,پوسته | جوش | پوسته پوسته | رفع تشخیص | جوش صورت | خارش بدن | پوست | ریزش | شدم جوش | خارش | صورتم | ریزش مو | مو | صورت | سرعت,پوسته:0.1141 | جوش:0.0973 | پوسته پوسته:0.0942 | رفع تشخیص:0.0942 | جوش صورت:0.0925 | خارش بدن:0.0915 | پوست:0.0908 | ریزش:0.0871 | شدم جوش:0.0854 | خارش:0.0834 | صورتم:0.0830 | ریزش مو:0.0812 | مو:0.0799 | صورت:0.0790 | سرعت:0.0785
329857,51,307,دکتر آرام | درک | پاپ اسمیر | اذیتی | مطب‌های | میزنن وقت | سلام حرفه‌ای | باهاتون حرف | حساس هستم | چکاپ‌ها | جواب خدا | اگاه تجربه | متخصص رفتار | رفتاری متین | نکنند,دکتر آرام:0.0964 | درک:0.0868 | پاپ اسمیر:0.0801 | اذیتی:0.0801 | مطب‌های:0.0801 | میزنن وقت:0.0801 | سلام حرفه‌ای:0.0801 | باهاتون حرف:0.0801 | حساس هستم:0.0801 | چکاپ‌ها:0.0801 | جواب خدا:0.0801 | اگاه تجربه:0.0801 | متخصص رفتار:0.0801 | رفتاری متین:0.0801 | نکنند:0.0801
329892,58,229,بینی راضی | جراحی بینی | بینی | ورم داره | عمل بینی | بینی جراحی | شدم جراحی | هستم جراحی | خو مشکل | عفوت | 11 سال | کارت درسته | شون عمل | الحمدالله خوبم | بینی خوش‌اخلاق,بینی راضی:0.2296 | جراحی بینی:0.1794 | بینی:0.1587 | ورم داره:0.1566 | عمل بینی:0.1403 | بینی جراحی:0.1144 | شدم جراحی:0.1087 | هستم جراحی:0.0969 | خو مشکل:0.0925 | عفوت:0.0925 | 11 سال:0.0925 | کارت درسته:0.0925 | شون عمل:0.0925 | الحمدالله خوبم:0.0925 | بینی خوش‌اخلاق:0.0925
329941,73,337,مچ پا | عمل مچ | مچ | مچ پای | پای | عمل پای | پا عمل | پا | جراحی دکتر | مشکل مچ | درد مچ | جراحی مچ | پای پسرم | پای چپ | دخترم مشکل,مچ پا:0.1434 | عمل مچ:0.1293 | مچ:0.1286 | مچ پای:0.1175 | پای:0.1072 | عمل پای:0.1028 | پا عمل:0.0984 | پا:0.0929 | جراحی دکتر:0.0928 | مشکل مچ:0.0891 | درد مچ:0.0879 | جراحی مچ:0.0847 | پای پسرم:0.0847 | پای چپ:0.0838 | دخترم مشکل:0.0796
330360,22,126,وتنها | برم نشون | بسیارعالی مادرم | دادم برم | بالابودن | جراحی ندارم | اعصاب قزوین | روحل | کار هست | شمارو جبران | عملم خدا | حاضر جراحی | نوشتن جواب | ندارم دیسک | شدم بسیارعالی,وتنها:0.1186 | برم نشون:0.1186 | بسیارعالی مادرم:0.1186 | دادم برم:0.1186 | بالابودن:0.1186 | جراحی ندارم:0.1186 | اعصاب قزوین:0.1186 | روحل:0.1186 | کار هست:0.1186 | شمارو جبران:0.1186 | عملم خدا:0.1186 | حاضر جراحی:0.1186 | نوشتن جواب:0.1131 | ندارم دیسک:0.1131 | شدم بسیارعالی:0.1131
330440,33,160,پوستی | محیط | صورت داشتم | منگوله‌های پوستی | داشتم یکم | ایشون مشورت | منگوله‌های | دکتر مختلف | نبوده حساسیت | پوستی برداشتن | نشدم کارشون | بدن بسیار | عالیه نتیجه | مشورت کردیم | قارچی درمان,پوستی:0.1187 | محیط:0.1172 | صورت داشتم:0.1144 | منگوله‌های پوستی:0.1119 | داشتم یکم:0.1119 | ایشون مشورت:0.1119 | منگوله‌های:0.1119 | دکتر مختلف:0.1119 | نبوده حساسیت:0.1119 | پوستی برداشتن:0.1119 | نشدم کارشون:0.1119 | بدن بسیار:0.1119 | عالیه نتیجه:0.1119 | مشورت کردیم:0.1119 | قارچی درمان:0.1119
330675,97,714,یزدانی | لیزر مو | جراحی پلک | دکتر یزدانی | پلک انجام | پلک | بلفارو | کاشت | دادم راضی‌ام | زائد | داروخانه پایین | ردی | پایین مطب | ابرو | داروخانه,یزدانی:0.1157 | لیزر مو:0.1103 | جراحی پلک:0.1065 | دکتر یزدانی:0.1017 | پلک انجام:0.0999 | پلک:0.0940 | بلفارو:0.0904 | کاشت:0.0900 | دادم راضی‌ام:0.0870 | زائد:0.0837 | داروخانه پایین:0.0821 | ردی:0.0821 | پایین مطب:0.0821 | ابرو:0.0790 | داروخانه:0.0790
330694,20,116,کلینیک | جان | ایشون نبودن | یود دکتر | اخلاق دکتری | کاربلد سواد | عزیز شدم | سلام رفتم | صدای گوشم | خوبشون حرفه‌ای | مراجعه‌ی | تیم | دستای شفا | میزارن بسیار | دیکه,کلینیک:0.1373 | جان:0.1340 | ایشون نبودن:0.1290 | یود دکتر:0.1290 | اخلاق دکتری:0.1290 | کاربلد سواد:0.1290 | عزیز شدم:0.1290 | سلام رفتم:0.1290 | صدای گوشم:0.1290 | خوبشون حرفه‌ای:0.1290 | مراجعه‌ی:0.1290 | تیم:0.1246 | دستای شفا:0.1230 | میزارن بسیار:0.1230 | دیکه:0.1230
330764,89,1195,ام‌اس | پنیک | دکتر اومدم | دکتر پرسنل | تی‌ام | تی‌ام اس | مشکل میگرن | دستگاه | پرسنل | جلسات | تمرکز | جلسه نتیجه | اوزون | مشکل پارکینسون | میگرن,ام‌اس:0.1027 | پنیک:0.0874 | دکتر اومدم:0.0829 | دکتر پرسنل:0.0813 | تی‌ام:0.0789 | تی‌ام اس:0.0789 | مشکل میگرن:0.0780 | دستگاه:0.0755 | پرسنل:0.0755 | جلسات:0.0744 | تمرکز:0.0731 | جلسه نتیجه:0.0718 | اوزون:0.0714 | مشکل پارکینسون:0.0696 | میگرن:0.0696
330816,13,83,مو مراجعه | ریزش | ریزش مو | پوستی | مو | پوستی مراجعه | مشکل پوستی | مراجعه درمان | سکه‌ای مراجعه | پوستی ویروسی | مشکل ریزش | لکهای پوستی | درمانم مرحله | پیشنهاد مشکل | بودم بابت,مو مراجعه:0.2200 | ریزش:0.1951 | ریزش مو:0.1902 | پوستی:0.1820 | مو:0.1773 | پوستی مراجعه:0.1650 | مشکل پوستی:0.1514 | مراجعه درمان:0.1487 | سکه‌ای مراجعه:0.1466 | پوستی ویروسی:0.1466 | مشکل ریزش:0.1417 | لکهای پوستی:0.1398 | درمانم مرحله:0.1398 | پیشنهاد مشکل:0.1398 | بودم بابت:0.1398
330854,38,281,جهت جراحی | جراحی سرطان | جراحی سنگ | کلیه مراجعه | ادراری مراجعه | مثانه مراجعه | پروستات مراجعه | کلیه | سنگ | سنگ کلیه | سرطان پروستات | پروستات | سرطان | لیزری | سرطان مثانه,جهت جراحی:0.1964 | جراحی سرطان:0.1795 | جراحی سنگ:0.1604 | کلیه مراجعه:0.1550 | ادراری مراجعه:0.1274 | مثانه مراجعه:0.1274 | پروستات مراجعه:0.1248 | کلیه:0.1247 | سنگ:0.1229 | سنگ کلیه:0.1224 | سرطان پروستات:0.1206 | پروستات:0.1128 | سرطان:0.1113 | لیزری:0.1109 | سرطان مثانه:0.1048
330891,38,205,می‌کنن | مشکل بیمار | بیمار یکبار | درست حرفه‌ای | ایی تشخیص | ساده تشخیص | ویزیت پارگی | همسرم فعلا | تجربه ومهربان | موفق وپایدار | وقت گذاشته | باشخصیتی هستن | دقیق حرفه | گرفتی کانال | ممنون درد,می‌کنن:0.1080 | مشکل بیمار:0.1044 | بیمار یکبار:0.0908 | درست حرفه‌ای:0.0908 | ایی تشخیص:0.0908 | ساده تشخیص:0.0908 | ویزیت پارگی:0.0908 | همسرم فعلا:0.0908 | تجربه ومهربان:0.0908 | موفق وپایدار:0.0908 | وقت گذاشته:0.0908 | باشخصیتی هستن:0.0908 | دقیق حرفه:0.0908 | گرفتی کانال:0.0908 | ممنون درد:0.0908
330947,24,84,کارشون بنده | نچرال متناسب | صحبتها گوش | صحبتها | بسیاربادقت | زیبایی نچرال | داده_شد دکتر | نکردم ریزش | درست عاالی | درمانم بهترشدم | گوش میدم | خوش‌برخورد توانمند | باسواد حاذقی | پزشکی باتجربه | پیتریازیس,کارشون بنده:0.1475 | نچرال متناسب:0.1475 | صحبتها گوش:0.1475 | صحبتها:0.1475 | بسیاربادقت:0.1475 | زیبایی نچرال:0.1475 | داده_شد دکتر:0.1475 | نکردم ریزش:0.1475 | درست عاالی:0.1407 | درمانم بهترشدم:0.1407 | گوش میدم:0.1354 | خوش‌برخورد توانمند:0.1354 | باسواد حاذقی:0.1354 | پزشکی باتجربه:0.1354 | پیتریازیس:0.1354
330975,181,1011,آلزایمر | فراموشی | پارکینسون | بیماری پدرم | دکتر زهرا | سکته مغزی | آلزایمر پدرم | مشکل آلزایمر | فراموشی مادرم | بیماری میاستنی | مادرم آلزایمر | آلزایمر داره | داروهامو | مشکل فراموشی | میاستنی گراویس,آلزایمر:0.1007 | فراموشی:0.0835 | پارکینسون:0.0771 | بیماری پدرم:0.0743 | دکتر زهرا:0.0712 | سکته مغزی:0.0681 | آلزایمر پدرم:0.0679 | مشکل آلزایمر:0.0679 | فراموشی مادرم:0.0679 | بیماری میاستنی:0.0679 | مادرم آلزایمر:0.0679 | آلزایمر داره:0.0679 | داروهامو:0.0633 | مشکل فراموشی:0.0633 | میاستنی گراویس:0.0633
331052,38,227,معاینه پاپ | باردار هستم | باردار | صمیمی | مشکل عفونت | مهمتر | پاپ اسمیر | نشد رفتم | داروها باردار | قاعدگی مراجعه | خوشبرخورد مهربون | خوش‌اخلاق خوشبرخورد | برخورد بی‌نظیر | وقت می‌گذراند | هست متخصص,معاینه پاپ:0.1470 | باردار هستم:0.1128 | باردار:0.0973 | صمیمی:0.0961 | مشکل عفونت:0.0954 | مهمتر:0.0917 | پاپ اسمیر:0.0910 | نشد رفتم:0.0910 | داروها باردار:0.0910 | قاعدگی مراجعه:0.0910 | خوشبرخورد مهربون:0.0910 | خوش‌اخلاق خوشبرخورد:0.0910 | برخورد بی‌نظیر:0.0910 | وقت می‌گذراند:0.0910 | هست متخصص:0.0910
331151,90,374,دکتر احمدی | احمدی | زانو | رباط | رباط زانو | سلام جلسه | میذارن | شانه | راست سلام | وتشخیص شون | مسلط عمل | نشده ویزیت | ایشون پارگی | درست وبرای | کمیسیون پزشکی,دکتر احمدی:0.1332 | احمدی:0.1194 | زانو:0.0906 | رباط:0.0876 | رباط زانو:0.0867 | سلام جلسه:0.0855 | میذارن:0.0723 | شانه:0.0711 | راست سلام:0.0691 | وتشخیص شون:0.0691 | مسلط عمل:0.0691 | نشده ویزیت:0.0691 | ایشون پارگی:0.0691 | درست وبرای:0.0691 | کمیسیون پزشکی:0.0691
331363,18,67,جوش | زمان نیست | نتیجه حوصله | دارن سواد | بهم راکوتان | اکنه مراجعه | نیست زمان | مدیریت زمان | مودب متخصص | اسیب دید | جوشم | اصلا راضی | حوصله خوش‌اخلاق | جوش جلسه | متخصص حوصله,جوش:0.1767 | زمان نیست:0.1620 | نتیجه حوصله:0.1620 | دارن سواد:0.1620 | بهم راکوتان:0.1620 | اکنه مراجعه:0.1620 | نیست زمان:0.1620 | مدیریت زمان:0.1620 | مودب متخصص:0.1544 | اسیب دید:0.1544 | جوشم:0.1544 | اصلا راضی:0.1544 | حوصله خوش‌اخلاق:0.1526 | جوش جلسه:0.1486 | متخصص حوصله:0.1486
331387,107,603,شاکری | دکتر شاکری | اسکولیوز | ستون فقرات | فقرات داشتم | ستون | فقرات | اسکولیوز داشتم | کمر | دیسک | دیسک کمر | سلام دیسک | جراحی کمر | جراحی ستون | دکتر گفتن,شاکری:0.1284 | دکتر شاکری:0.1284 | اسکولیوز:0.1141 | ستون فقرات:0.0856 | فقرات داشتم:0.0849 | ستون:0.0847 | فقرات:0.0842 | اسکولیوز داشتم:0.0836 | کمر:0.0775 | دیسک:0.0750 | دیسک کمر:0.0700 | سلام دیسک:0.0696 | جراحی کمر:0.0675 | جراحی ستون:0.0656 | دکتر گفتن:0.0656
331420,49,200,لیزر موهای | زاید | موهای | لیزر | صدف | آکنه | پوست | صدف پوستی | خدمت بیماری | مراجعه دستگاه | صورتم پوست | پوستم داشتم | برگردم دکتر | برطرف صورتم | خط لبخند,لیزر موهای:0.1727 | زاید:0.1539 | موهای:0.1373 | لیزر:0.1315 | صدف:0.1276 | آکنه:0.1149 | پوست:0.1071 | صدف پوستی:0.0953 | خدمت بیماری:0.0953 | مراجعه دستگاه:0.0953 | صورتم پوست:0.0953 | پوستم داشتم:0.0953 | برگردم دکتر:0.0953 | برطرف صورتم:0.0953 | خط لبخند:0.0953
331560,32,156,توسط جراحی | کمردرد داشتم | جراحی راضی | کمردرد | کارشان راضی | دمتر فوق‌العاده | شدم انحراف | کمردرد توسط | تشخیص سندرم | افای | ایشون متبحر | داشتم منو | خوش‌اخلاق رفتار | خوش‌اخلاق‌ترین دکتری | باتجربه ماهر,توسط جراحی:0.1376 | کمردرد داشتم:0.1361 | جراحی راضی:0.1261 | کمردرد:0.1191 | کارشان راضی:0.1184 | دمتر فوق‌العاده:0.1184 | شدم انحراف:0.1184 | کمردرد توسط:0.1184 | تشخیص سندرم:0.1184 | افای:0.1184 | ایشون متبحر:0.1184 | داشتم منو:0.1129 | خوش‌اخلاق رفتار:0.1129 | خوش‌اخلاق‌ترین دکتری:0.1129 | باتجربه ماهر:0.1129
331698,20,116,لرزش | زمینه آلزایمر | درمانم باهاشون | مادربزرگ | منشی شونم | دارم حتما | باهاشون ادامه | شدم پارکینسون | پارکینسون پزشک | برای من | انسانی بزرگوار | داروی اعصاب | آزمایشی | جوان | کمک فعلا,لرزش:0.1342 | زمینه آلزایمر:0.1238 | درمانم باهاشون:0.1238 | مادربزرگ:0.1238 | منشی شونم:0.1238 | دارم حتما:0.1238 | باهاشون ادامه:0.1238 | شدم پارکینسون:0.1238 | پارکینسون پزشک:0.1238 | برای من:0.1238 | انسانی بزرگوار:0.1238 | داروی اعصاب:0.1238 | آزمایشی:0.1238 | جوان:0.1189 | کمک فعلا:0.1181
331724,7,41,خوش‌برخورد پاسخگویی | دکترای ایران | مرحله‌ی آزمایش | فعلا مرحله‌ی | گذاشتن فعلا | خوش‌برخورد متشخص | رفتار درمان | میدیم | آزمایش دکتر | دقیق ایشون | خانواده‌ام | کاربلد مهربان | واقعا کاربلد | ایشون حرف | مرحله‌ی,خوش‌برخورد پاسخگویی:0.2076 | دکترای ایران:0.2076 | مرحله‌ی آزمایش:0.2076 | فعلا مرحله‌ی:0.2076 | گذاشتن فعلا:0.2076 | خوش‌برخورد متشخص:0.2076 | رفتار درمان:0.1980 | میدیم:0.1980 | آزمایش دکتر:0.1844 | دقیق ایشون:0.1793 | خانواده‌ام:0.1708 | کاربلد مهربان:0.1708 | واقعا کاربلد:0.1708 | ایشون حرف:0.1708 | مرحله‌ی:0.1673
331887,11,135,کرم پماد | مشکل راه‌های | معطلی واقعا | نتیجه انجام | صدای وزوز | تشخیصون | تجویز کرم | میکنن سوالات | طبقه | انجام قرص | پسر مشکل | معاینه اخلاق | پله‌های | خوش‌برخورد محترمی | بینظیر‌ترین دکتر,کرم پماد:0.1196 | مشکل راه‌های:0.1196 | معطلی واقعا:0.1196 | نتیجه انجام:0.1196 | صدای وزوز:0.1196 | تشخیصون:0.1196 | تجویز کرم:0.1196 | میکنن سوالات:0.1196 | طبقه:0.1196 | انجام قرص:0.1196 | پسر مشکل:0.1196 | معاینه اخلاق:0.1196 | پله‌های:0.1196 | خوش‌برخورد محترمی:0.1196 | بینظیر‌ترین دکتر:0.1196
331935,55,354,نوشت | ومن | مادرم درمان | فوق‌العاده خوش‌اخلاق | پرانرژی خوش‌برخورد | معالجه سریع | ممنون مشکل | سومم | aclانجام دادم | متین مسلط | ارتپدی | مشکل معده‌ام | aclانجام | ومهربان پارگی | گرفتم یکبار,نوشت:0.1053 | ومن:0.0781 | مادرم درمان:0.0767 | فوق‌العاده خوش‌اخلاق:0.0715 | پرانرژی خوش‌برخورد:0.0715 | معالجه سریع:0.0715 | ممنون مشکل:0.0715 | سومم:0.0715 | aclانجام دادم:0.0715 | متین مسلط:0.0715 | ارتپدی:0.0715 | مشکل معده‌ام:0.0715 | aclانجام:0.0715 | ومهربان پارگی:0.0715 | گرفتم یکبار:0.0715
332096,21,97,بینی جراحی | بینی | نتیجه انجام | بدون اذیت | رفتم خونریزی | ری | جراحی بینی | تهران جراحی | انجام بدیم | پایپ | دکتر بیمارستان | اتفاقی | خودشون انجام | خوش‌اخلاق حاذقی | خونریزی بینی,بینی جراحی:0.1949 | بینی:0.1846 | نتیجه انجام:0.1576 | بدون اذیت:0.1576 | رفتم خونریزی:0.1503 | ری:0.1503 | جراحی بینی:0.1485 | تهران جراحی:0.1446 | انجام بدیم:0.1446 | پایپ:0.1446 | دکتر بیمارستان:0.1327 | اتفاقی:0.1327 | خودشون انجام:0.1297 | خوش‌اخلاق حاذقی:0.1297 | خونریزی بینی:0.1270
332214,30,250,صورت تزریق | رحیمی | تجربه‌ی | لیزر | مو مراجعه | دکتر رحیمی | تراپی رفتم | انجام می‌دم | رحیمی مراجعه | صدف داشتم | طبیعی زیبا | ودقیق معاینه | می‌دم | باشه فعلا | بشه راضی,صورت تزریق:0.1330 | رحیمی:0.1330 | تجربه‌ی:0.1103 | لیزر:0.0881 | مو مراجعه:0.0877 | دکتر رحیمی:0.0824 | تراپی رفتم:0.0824 | انجام می‌دم:0.0824 | رحیمی مراجعه:0.0824 | صدف داشتم:0.0824 | طبیعی زیبا:0.0824 | ودقیق معاینه:0.0824 | می‌دم:0.0824 | باشه فعلا:0.0824 | بشه راضی:0.0824
332649,11,40,بسیلر دکتر | دکتر حین | زبردست هستن | خوش‌اخلاق وخوبی | پروستات خدا | بوده خیلی | متبهر | تواضع | زمینه‌ی | کلیه خوب | بسیلر | دکتر سنگ | بینظیرن | عمل پروستات | زبردست,بسیلر دکتر:0.2343 | دکتر حین:0.2343 | زبردست هستن:0.2343 | خوش‌اخلاق وخوبی:0.2234 | پروستات خدا:0.2234 | بوده خیلی:0.2234 | متبهر:0.2150 | تواضع:0.2081 | زمینه‌ی:0.2081 | کلیه خوب:0.1888 | بسیلر:0.1888 | دکتر سنگ:0.1852 | بینظیرن:0.1735 | عمل پروستات:0.1688 | زبردست:0.1666
333223,118,432,سنگ کلیه | کلیه | کلیه کار | سنگ | کمک‌های | فوق‌العاده سواد | بینظیر تشخیص | پروستات | خوب سنگ | ایشون بده | سواد تشخیص | بینظیر | برطرف تشخیص | سواد مشکل | سواد,سنگ کلیه:0.1132 | کلیه:0.1128 | کلیه کار:0.1068 | سنگ:0.1060 | کمک‌های:0.1018 | فوق‌العاده سواد:0.1011 | بینظیر تشخیص:0.0980 | پروستات:0.0946 | خوب سنگ:0.0922 | ایشون بده:0.0922 | سواد تشخیص:0.0860 | بینظیر:0.0860 | برطرف تشخیص:0.0829 | سواد مشکل:0.0815 | سواد:0.0790
333356,14,54,مسلط فعلا | دکتری باسواد | خانم هستن | حاذق ومهربانی | تازه‌ام ار‌ای | نتیجه صبور | ار‌ای نوشتند | پسرم بیمار | ار‌ای نوشته | تمرکز پسرم | خوش‌برخورد آرامش | پسرم نتیجه | تازه‌ام | ار‌ای | گوش راهنمایی,مسلط فعلا:0.1872 | دکتری باسواد:0.1872 | خانم هستن:0.1872 | حاذق ومهربانی:0.1785 | تازه‌ام ار‌ای:0.1785 | نتیجه صبور:0.1718 | ار‌ای نوشتند:0.1718 | پسرم بیمار:0.1718 | ار‌ای نوشته:0.1718 | تمرکز پسرم:0.1718 | خوش‌برخورد آرامش:0.1663 | پسرم نتیجه:0.1663 | تازه‌ام:0.1616 | ار‌ای:0.1614 | گوش راهنمایی:0.1576
333498,13,77,سلام سردردهای | بود مغز | نمی‌شد نسخه | حفظ‌شان | ممنونم راضی | کمک بهم | ایشون بد | اعصابم | بهبودی مشکل | میزارن حوصله | ممنونم ازش | جوان حاذق | داشتم جواب | ازش | ازش ممنونم,سلام سردردهای:0.1684 | بود مغز:0.1684 | نمی‌شد نسخه:0.1684 | حفظ‌شان:0.1684 | ممنونم راضی:0.1684 | کمک بهم:0.1684 | ایشون بد:0.1684 | اعصابم:0.1545 | بهبودی مشکل:0.1496 | میزارن حوصله:0.1496 | ممنونم ازش:0.1496 | جوان حاذق:0.1496 | داشتم جواب:0.1454 | ازش:0.1452 | ازش ممنونم:0.1418
333992,214,847,مو هورمونی | ریزش | هورمونی | ریزش مو | مو | درایت تخصص | درمانشون جوش | بابت پوست | جوش | هستن قارچ | مو درمان | مو هستن | جوش صورت | پوستی | پوست,مو هورمونی:0.1091 | ریزش:0.0895 | هورمونی:0.0893 | ریزش مو:0.0879 | مو:0.0872 | درایت تخصص:0.0774 | درمانشون جوش:0.0774 | بابت پوست:0.0774 | جوش:0.0761 | هستن قارچ:0.0738 | مو درمان:0.0718 | مو هستن:0.0711 | جوش صورت:0.0707 | پوستی:0.0691 | پوست:0.0688
334263,33,131,کلیه | سنگ کلیه | سنگ | خوش‌برخورد کاربلد | خبره کار | کلیه داستم | طبیبی | داستم درمان | طبیبی حاذق | دارو نتیجه‌گیری | نتیجه دریافت | کاربلد خیلی | مریض شون | کلام دکتر | افتخاره,کلیه:0.1614 | سنگ کلیه:0.1367 | سنگ:0.1280 | خوش‌برخورد کاربلد:0.1261 | خبره کار:0.1233 | کلیه داستم:0.1233 | طبیبی:0.1233 | داستم درمان:0.1233 | طبیبی حاذق:0.1233 | دارو نتیجه‌گیری:0.1233 | نتیجه دریافت:0.1233 | کاربلد خیلی:0.1233 | مریض شون:0.1233 | کلام دکتر:0.1233 | افتخاره:0.1233
335234,25,248,هورمون | هورمون تراپی | کبیر | درمانی مراجعه | هورمون درمانی | تراپی | زیبا | به‌روز | تجویز سلام | هستن هورمون | مطلوب حاصل | نظرمو بگم | باشن فعلا | تلفن‌ها | دارو راضی,هورمون:0.1771 | هورمون تراپی:0.1685 | کبیر:0.1426 | درمانی مراجعه:0.1426 | هورمون درمانی:0.1426 | تراپی:0.1044 | زیبا:0.0882 | به‌روز:0.0874 | تجویز سلام:0.0842 | هستن هورمون:0.0842 | مطلوب حاصل:0.0842 | نظرمو بگم:0.0842 | باشن فعلا:0.0842 | تلفن‌ها:0.0842 | دارو راضی:0.0842
335350,28,240,اختیار | خوش‌رفتار | خانم دکتر | داشتم سال‌ها | خوش‌برخورد فوق‌العاده | درگاه | نقرص | پزشک وقت | هیدرونفروز | درگاه خداوند | مراجعه خوشبختانه | جراحی پیشنهاد | دارم خدمت | راضی می‌باشم | برام راضی‌ام,اختیار:0.1220 | خوش‌رفتار:0.0909 | خانم دکتر:0.0896 | داشتم سال‌ها:0.0876 | خوش‌برخورد فوق‌العاده:0.0876 | درگاه:0.0876 | نقرص:0.0876 | پزشک وقت:0.0876 | هیدرونفروز:0.0876 | درگاه خداوند:0.0876 | مراجعه خوشبختانه:0.0876 | جراحی پیشنهاد:0.0876 | دارم خدمت:0.0876 | راضی می‌باشم:0.0876 | برام راضی‌ام:0.0876
335493,17,110,گردن پاره | پسرم فلج | مغزی کنترل | عملم خدا | 401 | بیارم خدا | دکتر تونستم | سال 401 | فلج ایشون | همسرم خونریزی | کنترل ودرمان | مهره 12 | دیسک | دیسک کمر | داشتم مهره,گردن پاره:0.1335 | پسرم فلج:0.1335 | مغزی کنترل:0.1335 | عملم خدا:0.1335 | 401:0.1335 | بیارم خدا:0.1335 | دکتر تونستم:0.1335 | سال 401:0.1335 | فلج ایشون:0.1335 | همسرم خونریزی:0.1335 | کنترل ودرمان:0.1335 | مهره 12:0.1335 | دیسک:0.1334 | دیسک کمر:0.1296 | داشتم مهره:0.1274
335504,184,1600,صادقی | کیانا | دکتر صادقی | دکتر کیانا | مهربونترین | مراحل کار | نزد خانم | hpv | استرس داشتم | درمان hpv | عفونت مزمن | ایشون فرشته | ندیده_بودم | درمان عفونت | زنانی,صادقی:0.1047 | کیانا:0.0990 | دکتر صادقی:0.0980 | دکتر کیانا:0.0947 | مهربونترین:0.0704 | مراحل کار:0.0674 | نزد خانم:0.0643 | hpv:0.0638 | استرس داشتم:0.0604 | درمان hpv:0.0599 | عفونت مزمن:0.0599 | ایشون فرشته:0.0599 | ندیده_بودم:0.0599 | درمان عفونت:0.0581 | زنانی:0.0568
335606,11,57,پلک مراجعه | درمان لوپوس | حرفه متبحر | همونطور | کار درمانی | تیمشون هستن | دکتر تیمشون | شخصیت حوصله | تزریق دارو | نیست جراحی | چندبار | جراحی پلک | حس ازشون | کردیم راضی | دکتر بسی,پلک مراجعه:0.1892 | درمان لوپوس:0.1892 | حرفه متبحر:0.1892 | همونطور:0.1804 | کار درمانی:0.1736 | تیمشون هستن:0.1736 | دکتر تیمشون:0.1680 | شخصیت حوصله:0.1680 | تزریق دارو:0.1633 | نیست جراحی:0.1633 | چندبار:0.1593 | جراحی پلک:0.1593 | حس ازشون:0.1557 | کردیم راضی:0.1557 | دکتر بسی:0.1557
335783,136,556,زانو | کمر | احتمال | 40 | عمل دست | کمر داشتم | صد | کمر درد | تشکر دارم | میرن عالی | گرفتگی مفاصل | واگر | ساده‌ای انجام | بهترینن عالی | نقص,زانو:0.0733 | کمر:0.0706 | احتمال:0.0704 | 40:0.0704 | عمل دست:0.0628 | کمر داشتم:0.0619 | صد:0.0603 | کمر درد:0.0596 | تشکر دارم:0.0585 | میرن عالی:0.0585 | گرفتگی مفاصل:0.0585 | واگر:0.0585 | ساده‌ای انجام:0.0585 | بهترینن عالی:0.0585 | نقص:0.0585
336022,13,150,رادیکال | لحظه | عملشون میگذره | شرایط پدرم | پدرم کنسر | حوصله پرونده | فراوان جراحی | پروستات جناب | حاذق پزشکی | خداوند زمین | خالقی | پیچیدگی | متین مسلط | مثانه جراحی | درمان کمترین,رادیکال:0.2302 | لحظه:0.1468 | عملشون میگذره:0.1097 | شرایط پدرم:0.1097 | پدرم کنسر:0.1097 | حوصله پرونده:0.1097 | فراوان جراحی:0.1097 | پروستات جناب:0.1097 | حاذق پزشکی:0.1097 | خداوند زمین:0.1097 | خالقی:0.1097 | پیچیدگی:0.1097 | متین مسلط:0.1097 | مثانه جراحی:0.1097 | درمان کمترین:0.1097
336203,41,181,ختنه | فنر | عمل هرنی | هستن انشالا | عمل کزدن | علم شون | صبور معاینه | وجدان صبور | ایشون ختنه | tul انجام | مجرب دقیق | مراجعه وراضی | پسرمو ختنه | کزدن پسرم | عالی ختنه,ختنه:0.1749 | فنر:0.1380 | عمل هرنی:0.0990 | هستن انشالا:0.0990 | عمل کزدن:0.0990 | علم شون:0.0990 | صبور معاینه:0.0990 | وجدان صبور:0.0990 | ایشون ختنه:0.0990 | tul انجام:0.0990 | مجرب دقیق:0.0990 | مراجعه وراضی:0.0990 | پسرمو ختنه:0.0990 | کزدن پسرم:0.0990 | عالی ختنه:0.0990
336335,24,240,دان زحمات | حکیم | قدر دان | تومور مغزی | تومور | دان | قدر | مغزی مادرم | مغزی | هستن اخلاق | تومر | عمرتون | اخلاق عملکرد | شدید الحمدلله | هستم قدر,دان زحمات:0.1459 | حکیم:0.1338 | قدر دان:0.1296 | تومور مغزی:0.1179 | تومور:0.1122 | دان:0.1080 | قدر:0.1051 | مغزی مادرم:0.1051 | مغزی:0.1003 | هستن اخلاق:0.0868 | تومر:0.0861 | عمرتون:0.0861 | اخلاق عملکرد:0.0861 | شدید الحمدلله:0.0861 | هستم قدر:0.0861
